'bassin';'cycle';'lot';'datesemis';'quantit�';'quantit�ml';'quantit�lb';'poids';'commentaire';'grpoisson';'esp�ce'
'B46';0;0;27/11/2015;35,00;0,00;1,12;31,00;'b24';402,11;'CAR'
'B37';0;0;27/11/2015;25,00;0,00;1,25;20,00;'b24';363,20;'CAR'
'B57';0;0;27/11/2015;660,00;0,00;20,00;33,00;'b57';22,70;'CAR'
'B44';0;0;30/11/2015;1,00;0,00;1,00;1,00;'B51';454,00;'CAR'
'B44';19;1;30/11/2015;275,00;0,00;25,00;11,00;'B51';0,00;
'B03';53;1;2/12/2015;8800,00;0,00;370,00;23,78;'103+1muertos/105';1,22;
'B03';53;1;2/12/2015;7600,00;0,00;274,81;27,65;'+10%';1,65;
'B24';0;0;2/12/2015;33,00;0,00;1,50;22,00;'B23';302,66;'CAR'
'B24';23;1;3/12/2015;33040,00;0,00;80,00;413,00;'B21';0,00;
'B42';20;1;3/12/2015;12880,00;0,00;56,00;230,00;'B45';0,00;
'B02';48;1;2/12/2015;368,00;0,00;23,00;16,00;'ad1';0,00;
'B24';0;0;3/12/2015;9,00;0,00;0,81;11,00;'B22';554,88;'CAR'
'B42';0;0;3/12/2015;31,00;0,00;1,40;22,00;'B22';322,19;'CAR'
'B42';0;0;3/12/2015;40,00;0,00;1,37;29,00;'B23 macho';329,15;'CAR'
'B52';15;1;1/12/2015;350,00;0,00;25,00;14,00;'B51';0,00;
'B52';0;0;1/12/2015;1,00;0,00;0,33;3,00;'B51';1362,00;'CAR'
'B01';0;0;2/12/2015;25,00;0,00;1,04;24,00;'AD1';435,84;'CAR'
'B01';46;1;2/12/2015;25,00;0,00;1,04;24,00;'AD1';435,84;
'B42';20;1;4/12/2015;6372,00;0,00;59,00;108,00;'B45';0,00;
'MF';3;1;7/12/2015;200,00;0,00;25,00;8,00;'AD1';0,00;
'MF';0;0;7/12/2015;3,00;0,00;1,00;3,00;'AD1';454,00;'CAR'
'MF';3;1;8/12/2015;225,00;0,00;25,00;9,00;'ad1';0,00;
'B08';34;1;8/12/2015;156,00;0,00;26,00;6,00;'lag';0,00;
'MF';0;0;8/12/2015;1,00;0,00;1,00;1,00;'ad1';454,00;'CAR'
'B19';22;1;14/12/2015;384,00;0,00;24,00;16,00;'Lago';0,00;
'B07';0;0;9/12/2015;70,00;0,00;2,25;31,00;'b22';201,05;'CAR'
'B04';0;0;9/12/2015;40,00;0,00;2,22;18,00;'b22';204,30;'CAR'
'B20';0;0;9/12/2015;50,00;0,00;2,17;23,00;'b22';208,84;'CAR'
'B19';0;0;9/12/2015;40,00;0,00;1,81;22,00;'b22';249,70;'CAR'
'B10';0;0;9/12/2015;30,00;0,00;2,30;13,00;'b22';196,73;'CAR'
'B33';0;0;9/12/2015;30,00;0,00;2,14;14,00;'b22';211,86;'CAR'
'B38';0;0;9/12/2015;50,00;0,00;2,08;24,00;'b22';217,92;'CAR'
'B23';0;0;9/12/2015;65,00;0,00;1,71;38,00;'b22 macho';265,41;'CAR'
'B25';0;0;10/12/2015;20,00;0,00;1,17;17,00;'b22';385,90;'CAR'
'B26';0;0;10/12/2015;20,00;0,00;1,17;17,00;'b22';385,90;'CAR'
'MF';0;0;10/12/2015;30,00;0,00;1,42;21,00;'macho b22';317,80;'CAR'
'B01';0;0;10/12/2015;63,00;0,00;4,20;15,00;'b22';108,09;'CAR'
'B01';46;2;10/12/2015;63,00;0,00;4,20;15,00;'b22';108,09;
'B57';13;1;10/12/2015;8474,66;0,00;60,53;140,00;'B22';7,50;
'B23';19;1;10/12/2015;23436,00;0,00;62,00;378,00;'B21';0,00;
'B23';19;1;11/12/2015;3540,00;0,00;60,00;59,00;'B21';0,00;
'B19';22;1;15/12/2015;288,00;0,00;24,00;12,00;'Lago';0,00;
'B08';34;1;16/12/2015;368,00;0,00;23,00;16,00;'b05';0,00;
'B08';0;0;16/12/2015;25,00;0,00;0,92;27,00;'b05';490,32;'CAR'
'AD1';0;0;17/12/2015;60,00;0,00;3,15;19,00;'hembras';143,76;'CAR'
'AD1';22;1;17/12/2015;28416,00;0,00;222,00;128,00;'B09';0,00;
'LAG';5;1;23/12/2015;41886,00;0,00;234,00;179,00;'B09';0,00;
'LAG';0;0;22/12/2015;13,00;0,00;1,08;12,00;'b05';419,07;'CAR'
'B21';22;1;28/12/2015;950,00;0,00;25,00;38,00;'b28';0,00;
'B30';23;1;28/12/2015;300,00;0,00;25,00;12,00;'b28';0,00;
'B21';22;1;29/12/2015;36100,00;0,00;190,00;190,00;'B09';0,00;
'B05';29;1;29/12/2015;40660,00;0,00;190,00;214,00;'B09';0,00;
'B22';21;1;30/12/2015;2120,00;0,00;25,85;82,00;'b03';17,56;
'B22';21;1;30/12/2015;1755,00;0,00;26,19;67,00;'b03';17,33;
'B51';25;1;23/12/2015;28202,00;0,00;239,00;118,00;'B45';0,00;
'B51';0;0;23/12/2015;50,00;0,00;1,13;44,00;'b57';399,52;'CAR'
'B21';22;1;5/1/2016;936,00;0,00;24,00;39,00;'B11';0,00;
'B10';0;0;5/1/2016;13,00;0,00;1,00;13,00;'b11';454,00;'CAR'
'B51';25;1;6/1/2016;667,00;0,00;23,00;29,00;'B43';0,00;
'LAG';5;1;6/1/2016;1152,00;0,00;24,00;48,00;'B19';0,00;
'LAG';0;0;6/1/2016;10,00;0,00;1,00;10,00;'B19';454,00;'CAR'
'B28';20;1;7/1/2016;26334,00;0,00;154,00;171,00;'B09';0,00;
'B24';23;2;7/1/2016;5236,00;0,00;154,00;34,00;'B09 por accidente caballo';0,00;
'B28';0;0;7/1/2016;70,00;0,00;1,37;51,00;'B01 hembras';330,77;'CAR'
'B11';0;0;;;0,00;;0,00;;0,00;'CAR'
'B11';0;0;7/1/2016;50,00;0,00;1,56;32,00;'B01 machos';290,56;'CAR'
'B22';21;1;8/1/2016;93,00;0,00;16,90;5,50;'b03';26,84;
'B22';21;1;8/1/2016;183,00;0,00;21,52;8,50;'b03';21,08;
'B11';29;1;8/1/2016;23104,00;0,00;152,00;152,00;'B09';0,00;
'B05';29;1;11/1/2016;500,00;0,00;25,00;20,00;'B19';0,00;
'AD1';22;1;11/1/2016;391,00;0,00;23,00;17,00;'A02';0,00;
'B42';20;1;12/1/2016;336,00;0,00;24,00;14,00;'B43';0,00;
'B19';23;1;14/1/2016;29230,00;;158,00;185,00;'B09';0,00;
'LAG';0;0;11/1/2016;5,00;0,00;1,00;5,00;'b19';454,00;'CAR'
'B42';20;1;18/1/2016;264,00;0,00;24,00;11,00;'B43';0,00;
'B47';9;1;18/1/2016;667,00;0,00;23,00;29,00;'B46';0,00;
'B24';23;1;19/1/2016;576,00;0,00;24,00;24,00;'B31';0,00;
'B43';17;1;20/1/2016;36330,00;0,00;105,00;346,00;'B45';0,00;
'B31';31;1;20/1/2016;12573,00;0,00;127,00;99,00;'B09';0,00;
'B19';0;0;22/1/2016;50,00;0,00;1,13;44,00;'B01';399,52;'CAR'
'B31';0;0;22/1/2016;31,00;0,00;1,24;25,00;'B01';366,12;'CAR'
'B03';54;1;22/1/2016;4030,00;0,00;62,00;65,00;'alevines';7,32;
'B03';54;2;22/1/2016;672,00;0,00;3,00;224,00;'9/3lbs';151,33;
'B03';54;3;22/1/2016;73,00;0,00;0,51;143,00;'padrotes';889,34;
'B11';29;1;26/1/2016;506,00;0,00;23,00;22,00;'B10';0,00;
'B21';0;0;26/1/2016;7,00;0,00;1,16;6,00;'B10';389,14;'CAR'
'B05';0;0;;;0,00;;0,00;;0,00;'CAR'
'B40';18;1;27/1/2016;440,00;0,00;22,00;20,00;'B46';0,00;
'B47';0;0;27/1/2016;3,00;0,00;1,00;3,00;'B46';454,00;'CAR'
'AD1';22;1;1/2/2016;288,00;0,00;24,00;12,00;'A03';0,00;
'AD1';22;1;1/2/2016;184,00;0,00;23,00;8,00;'A02';0,00;
'AD1';22;1;2/2/2016;391,00;0,00;23,00;17,00;'A02';0,00;
'B28';20;1;2/2/2016;288,00;0,00;24,00;12,00;'B37';0,00;
'B03';54;3;3/2/2016;4,00;0,00;0,55;7,18;'padrotes';815,78;
'B03';54;1;3/2/2016;3566,16;0,00;137,16;26,00;'alevines';3,31;
'B03';54;2;3/2/2016;160,00;0,00;5,00;32,00;'5/1lbs';90,80;
'B22';21;2;3/2/2016;245,02;0,00;7,00;35,00;'B01';64,85;
'B22';0;0;3/2/2016;245,02;0,00;7,00;35,00;'B01';64,85;'CAR'
'B22';0;0;;;0,00;;0,00;;0,00;'CAR'
'A03';0;0;3/2/2016;49,00;0,00;2,04;24,00;'B01 machos';222,36;'CAR'
'LAG';0;0;3/2/2016;73,00;0,00;1,62;45,00;'hembras B01';279,86;'CAR'
'B04';0;0;3/2/2016;22,00;0,00;1,69;13,00;'hembras';268,27;'CAR'
'B25';0;0;3/2/2016;12,00;0,00;1,50;8,00;'hembras';302,66;'CAR'
'A03';21;1;5/2/2016;25230,00;0,00;87,00;290,00;'A03';0,00;
'A02';21;1;5/2/2016;22011,00;0,00;87,00;253,00;'B09';0,00;
'B03';54;3;28/1/2016;7,00;0,00;0,63;11,00;'padrotes';713,42;
'B03';54;1;28/1/2016;989,76;0,00;43,03;23,00;'alevines b01';10,55;
'B03';54;1;28/1/2016;1650,90;0,00;55,03;30,00;'alevines B01';8,25;
'B22';21;2;28/1/2016;463,00;0,00;3,99;116,00;'B01';113,74;
'B22';21;2;5/2/2016;385,00;0,00;10,40;37,00;'B01';43,63;
'B22';0;0;28/1/2016;463,00;0,00;3,99;116,00;'B01';113,74;'CAR'
'B22';0;0;5/2/2016;385,00;0,00;10,40;37,00;'B01';43,63;'CAR'
'MF';0;0;5/2/2016;55,00;0,00;1,34;41,00;'B01 hembras';338,43;'CAR'
'A02';0;0;5/2/2016;40,00;0,00;2,00;20,00;'machos';227,00;'CAR'
'B21';0;0;28/1/2016;55,00;0,00;1,12;49,00;'machos';404,47;'CAR'
'B05';0;0;28/1/2016;60,00;0,00;2,30;26,00;'machos';196,73;'CAR'
'B03';54;1;5/2/2016;1566,00;0,00;58,00;27,00;'alevines B01';7,82;
'B53';0;0;28/1/2016;60,00;0,00;1,39;43,00;'ligadas';325,36;'CAR'
'B54';0;0;28/1/2016;45,00;0,00;1,15;39,00;'ligadas';393,46;'CAR'
'B43';0;0;28/1/2016;60,00;0,00;1,36;44,00;'hembras';332,93;'CAR'
'B57';13;2;27/11/2015;276,00;0,00;12,00;23,00;;37,83;
'B57';13;2;27/11/2015;660,00;0,00;20,00;33,00;;22,70;
'B10';27;1;5/2/2016;51357,00;96,90;43992,60;1,16;'P1 97% sobrevi';0,00;
'B10';27;1;8/2/2016;50337,00;98,70;44809,80;1,12;'P2 98% de sobrev';0,00;
'B10';27;1;8/2/2016;51255,00;113,90;51710,60;0,99;'P3';0,00;
'B10';27;1;8/2/2016;37169,00;119,90;54434,60;0,68;'P11';0,00;
'B32';22;1;8/2/2016;460,00;0,00;23,00;20,00;'B37';0,00;
'B10';27;1;9/2/2016;47892,00;92,10;41813,40;1,14;'P5';0,00;
'B10';27;1;9/2/2016;36540,00;81,20;36864,80;0,99;'P13';0,00;
'B38';0;0;8/2/2016;1,00;0,00;1,00;1,00;'b37';454,00;'CAR'
'B10';27;1;10/2/2016;53268,00;115,80;52573,20;1,01;'P4';0,00;
'B10';27;1;10/2/2016;57134,00;107,80;48941,20;1,16;'P6';0,00;
'B10';27;1;10/2/2016;60720,00;110,40;50121,60;1,21;'P10';0,00;
'B10';27;1;10/2/2016;6816,00;113,60;51574,40;0,13;'P12 97% vivos';0,00;
'B46';17;1;10/2/2016;48848,00;113,60;51574,40;0,94;'p12 98% vivos';0,00;
'B46';17;1;11/2/2016;58368,00;102,40;46489,60;1,25;'p7';0,00;
'B46';17;1;11/2/2016;54850,00;112,00;50848,00;1,07;'p14';0,00;
'B46';17;1;11/2/2016;55798,00;121,30;55070,20;1,01;'p15';0,00;
'B46';17;1;12/2/2016;72106,00;116,30;52800,20;1,36;'p8 98% de vivo';0,00;
'B37';20;1;12/2/2016;33880,00;0,00;56,00;605,00;'B45';0,00;
'LAG';5;1;15/2/2016;308,00;0,00;22,00;14,00;'B20';0,00;
'B20';23;1;19/2/2016;35242,00;0,00;67,00;526,00;'B09';0,00;
'B32';22;1;17/2/2016;204,00;0,00;34,00;6,00;'B33';0,00;
'B58';0;0;17/2/2016;42,00;0,00;1,50;28,00;'B54';302,66;'CAR'
'B58';14;1;17/2/2016;368,00;0,00;23,00;16,00;'B54';0,00;
'B46';17;1;19/2/2016;23046,00;100,20;45490,80;0,50;'tank';0,00;
'B46';17;1;17/2/2016;20020,00;91,00;41314,00;0,48;'niapa';0,00;
'B01';47;1;25/2/2016;7128,00;0,00;54,00;132,00;'B09';0,00;
'B08';34;1;25/2/2016;80,00;0,00;10,00;8,00;'B09';0,00;
'B01';47;1;26/2/2016;1242,00;0,00;54,00;23,00;'B09';0,00;
'B47';9;1;24/2/2016;432,00;0,00;24,00;18,00;'B54';0,00;
'B57';0;0;24/2/2015;1,00;0,00;1,00;1,00;'B54';454,00;'CAR'
'B01';0;0;24/2/2016;40,00;0,00;0,95;42,00;'B02';476,70;'CAR'
'B05';29;1;29/2/2016;350,00;0,00;25,00;14,00;'B07';0,00;
'B01';47;1;29/2/2016;2904,00;0,00;24,00;121,00;'B07';0,00;
'AD1';22;1;29/2/2016;384,00;0,00;24,00;16,00;'B07';0,00;
'B05';0;0;29/2/2016;7,00;0,00;0,87;8,00;'B07';518,85;'CAR'
'B54';18;1;1/3/2016;770,00;0,00;22,00;35,00;'B52';0,00;
'B54';18;1;3/3/2016;17208,00;0,00;36,00;478,00;'B45';0,00;
'B54';18;1;5/3/2016;6444,00;0,00;36,00;179,00;'B45';0,00;
'B23';19;1;7/3/2016;1408,00;0,00;22,00;64,00;'B07';0,00;
'B11';29;1;8/3/2016;506,00;0,00;22,00;23,00;'B07';0,00;
'B05';29;1;8/3/2016;396,00;0,00;22,00;18,00;'B07';0,00;
'B08';34;1;8/3/2016;308,00;0,00;22,00;14,00;'B07';0,00;
'B43';17;1;8/3/2016;276,00;0,00;23,00;12,00;'<b52';0,00;
'B33';23;1;9/3/2016;1452,00;0,00;3,25;446,00;'b32 nacieron!';139,45;
'B33';0;0;9/3/2016;1452,00;0,00;3,25;446,00;'B32';139,45;'CAR'
'B51';25;1;14/3/2016;286,00;0,00;22,00;13,00;'b52';0,00;
'B54';18;1;10/3/2016;3220,00;0,00;35,00;92,00;'B45';0,00;
'B02';49;1;10/3/2016;63,00;0,00;0,52;121,00;'padrotes';871,96;
'B02';49;1;10/3/2016;701,00;0,00;1,40;499,00;'sembrados';323,17;
'B54';18;1;11/3/2016;1188,00;0,00;33,00;36,00;'B45';0,00;
'B02';49;1;11/3/2016;11,00;0,00;0,55;20,00;'padrotes';825,45;
'B02';49;1;11/3/2016;280,00;0,00;1,64;170,00;'siembras';275,64;
'B31';31;1;15/3/2016;792,00;0,00;22,00;36,00;'MF';0,00;
'B37';20;1;15/3/2016;690,00;0,00;23,00;30,00;'B38';0,00;
'B26';0;0;15/3/2016;3,00;0,00;1,00;3,00;'mf';454,00;'CAR'
'B37';20;1;16/3/2016;759,00;0,00;23,00;33,00;'B38';0,00;
'AD1';22;1;20/3/2016;638,00;0,00;22,00;29,00;'MF';0,00;
'AD1';0;0;20/3/2016;3,00;0,00;1,00;3,00;'MF';454,00;'CAR'
'AD1';22;1;21/3/2016;198,00;0,00;22,00;9,00;'F';0,00;
'AD1';0;0;21/3/2016;5,00;0,00;1,00;5,00;'mf';454,00;'CAR'
'B37';20;1;28/3/2016;176,00;0,00;22,00;8,00;'B39';0,00;
'B31';31;1;29/3/2016;132,00;0,00;22,00;6,00;'B39';0,00;
'B07';28;1;30/3/2016;37400,00;0,00;200,00;187,00;'B10 primero';0,00;
'B27';0;0;30/3/2016;100,00;0,00;1,81;55,00;'hembras del b32';249,70;'CAR'
'B29';0;0;30/3/2016;50,00;0,00;2,00;25,00;'hemnbras del b32';227,00;'CAR'
'B54';0;0;30/3/2016;90,00;0,00;2,36;38,00;'machos b32';191,68;'CAR'
'B54';18;2;30/3/2016;10904,00;0,00;232,00;47,00;'b46';0,00;
'B09';4;0;30/3/2016;59944,00;101,60;46126,40;1,29;'P1 94%';0,00;
'B09';4;0;31/3/2016;53397,00;104,70;47533,80;1,12;'p3 96%';0,00;
'B27';20;1;1/4/2016;36600,00;0,00;200,00;183,00;'B10';0,00;
'B38';0;0;1/4/2016;70,00;0,00;1,84;38,00;'b33 hembras';246,45;'CAR'
'B58';0;0;1/4/2016;50,00;0,00;1,66;30,00;'b33 hembras';272,40;'CAR'
'B04';0;0;1/4/2016;35,00;0,00;1,84;19,00;'b33 hembras';246,45;'CAR'
'B36';0;0;1/4/2016;40,00;0,00;1,81;22,00;'b33 hembras';249,70;'CAR'
'B40';0;0;1/4/2016;40,00;0,00;1,73;23,00;'B33 machos';261,05;'CAR'
'B47';0;0;1/4/2016;40,00;0,00;1,81;22,00;'b33 machos';249,70;'CAR'
'B07';0;0;1/4/2016;80,00;0,00;2,16;37,00;'b33 machos';209,97;'CAR'
'B54';18;2;4/4/2016;322,00;0,00;23,00;14,00;'B53';0,00;
'B28';20;1;4/4/2016;242,00;0,00;22,00;11,00;'B35';0,00;
'B33';0;0;4/4/2016;604,00;0,00;2,61;231,00;'B32';173,63;'CAR'
'B33';23;1;4/4/2016;604,00;0,00;2,61;231,00;'B32 nacieron';173,63;
'B09';4;0;2/4/2016;37356,00;113,20;51392,80;0,72;'p2 93%';0,00;
'B09';4;0;3/4/2016;30537,00;105,30;47806,20;0,63;'p4 95%';0,00;
'B36';30;1;5/4/2016;66,00;0,00;22,00;3,00;'B35';0,00;
'B36';0;0;5/4/2016;1,00;0,00;1,00;1,00;'B35';454,00;'CAR'
'B38';21;1;6/4/2016;34713,00;0,00;203,00;171,00;'B46';0,00;
'B45';17;1;6/4/2016;29029,00;0,00;203,00;143,00;'B46';0,00;
'B02';49;1;8/4/2016;113,00;0,00;2,89;39,00;'B03';156,69;
'B02';49;1;9/4/2016;1,00;0,00;1,00;1,00;'padrotes';454,00;
'B02';49;1;9/4/2016;27,00;0,00;1,92;14,00;'B03';235,40;
'B02';0;0;9/4/2016;94,00;0,00;3,24;29,00;'carpitas de b03';140,06;'CAR'
'B54';18;2;11/4/2016;437,00;0,00;23,00;19,00;'B53';0,00;
'MF';4;1;12/4/2016;29200,00;0,00;146,00;200,00;'B10';0,00;
'B09';4;0;5/4/2016;4760,00;70,00;31780,00;0,14;'p5 95 %';0,00;
'B09';4;0;7/4/2016;21400,00;107,00;48578,00;0,44;'p14 56%  !!!!!!';0,00;
'B09';4;0;7/4/2016;7000,00;100,00;45400,00;0,15;'p2';0,00;
'B20';0;0;;;0,00;;0,00;;0,00;'CAR'
'MF';4;1;15/4/2016;21783,00;0,00;137,00;159,00;'B10';0,00;
'B39';20;1;15/4/2016;34937,00;0,00;161,00;217,00;'B46';0,00;
'B39';0;0;15/4/2016;60,00;0,00;1,50;40,00;'B33 mcho';302,66;'CAR'
'B08';0;0;15/4/2016;50,00;0,00;1,19;42,00;'B33 machos';381,36;'CAR'
'B45';0;0;15/4/2016;50,00;0,00;1,31;38,00;'B33 hembras';345,04;'CAR'
'MF';0;0;15/4/2016;100,00;0,00;1,81;55,00;'B33 hembrs';249,70;'CAR'
'B37';0;0;15/4/2016;60,00;0,00;1,36;44,00;'B33 hembrs';332,93;'CAR'
'B20';0;0;15/4/2016;60,00;0,00;1,36;44,00;'B33 hembrs';332,93;'CAR'
'B54';18;2;18/4/2016;528,00;0,00;22,00;24,00;'B53';0,00;
'B10';0;0;18/4/2016;104,00;0,00;1,79;58,00;'B32 hembras';253,19;'CAR'
'B33';0;0;18/4/2016;75,00;0,00;1,82;41,00;'B32';248,18;'CAR'
'B31';31;1;19/4/2016;882,00;1,00;21,00;42,00;'B25';0,00;
'B30';23;1;19/4/2016;336,00;0,00;21,00;16,00;'B25';0,00;
'B33';0;0;19/4/2016;138,00;0,00;2,02;68,00;'B22';223,71;'CAR'
'B10';0;0;19/4/2016;100,00;0,00;1,42;70,00;'B22 hembras';317,80;'CAR'
'B03';0;0;;;0,00;;0,00;;0,00;'CAR'
'B33';0;0;20/4/2016;248,00;0,00;1,64;151,00;'B22';276,42;'CAR'
'B33';0;0;25/4/2016;69,00;0,00;1,40;49,00;'B32';322,40;'CAR'
'B27';20;1;25/4/2016;1407,00;0,00;21,00;67,00;'B32';0,00;
'B33';23;1;27/4/2016;185,00;0,00;1,60;115,00;'B22';282,21;
'B33';0;0;27/4/2016;185,00;0,00;1,60;115,00;'B22';282,21;'CAR'
'B02';49;1;27/4/2016;88,00;0,00;2,44;36,00;'B22';185,72;
'MF';4;1;27/4/2016;651,00;0,00;21,00;31,00;'B25';0,00;
'B38';21;1;3/5/2016;1144,00;0,00;22,00;52,00;'B32';0,00;
'B39';20;1;3/5/2016;528,00;0,00;22,00;24,00;'B32';0,00;
'B33';0;0;3/5/2016;132,00;0,00;1,37;96,00;'B32';330,18;'CAR'
'B25';0;0;3/5/2016;2,00;0,00;1,00;2,00;'B26';454,00;'CAR'
'B25';25;1;4/5/2016;756,00;0,00;21,00;36,00;'B26';0,00;
'B25';25;1;3/5/2016;1210,00;0,00;22,00;55,00;'B26';0,00;
'MF';4;1;4/5/2016;420,00;0,00;21,00;20,00;'B26';0,00;
'B02';49;1;5/5/2016;52,00;0,00;2,36;22,00;'B22';192,07;
'B03';55;1;7/5/2016;851,25;0,00;56,75;15,00;'B02';8,00;
'B33';0;0;5/5/2016;26,00;0,00;2,16;12,00;'B22';209,53;'CAR'
'B25';0;0;5/5/2016;25,00;0,00;1,56;16,00;'B22';290,56;'CAR'
'B33';23;1;5/5/2016;26,00;0,00;2,16;12,00;'B22';209,53;
'B48';4;1;5/5/2016;889,00;0,00;0,45;1958,14;'B49';1000,00;
'B53';0;0;5/5/2016;55,00;0,00;1,25;44,00;'B49 hembras';363,20;'CAR'
'B53';0;0;5/5/2016;15,00;0,00;1,50;10,00;'B57 hembras';302,66;'CAR'
'B53';15;1;6/5/2016;53376,00;0,00;128,00;417,00;'B46';0,00;
'B25';25;1;6/5/2016;28710,00;0,00;110,00;261,00;'B10';0,00;
'B22';22;1;10/5/2016;34989,00;0,00;109,00;321,00;'B10';0,00;
'B26';32;1;10/5/2016;20274,00;0,00;109,00;186,00;'B10';0,00;
'B22';0;0;10/5/2016;55,00;0,00;1,00;55,00;'B10';454,00;'CAR'
'B26';0;0;10/5/2016;50,00;0,00;1,19;42,00;'B10';381,36;'CAR'
'B03';55;1;10/5/2016;450,00;0,00;2,25;200,00;'B02';201,77;
'B03';55;1;10/5/2016;864,76;0,00;54,04;16,00;'B02';8,40;
'B03';55;1;10/5/2016;4,00;0,00;0,50;8,00;'padrotes b02';908,00;
'B48';4;1;11/5/2016;27,00;0,00;0,54;50,00;'B49';840,74;
'B48';0;0;11/5/2016;174,00;0,00;0,98;176,00;'B49';459,21;'CAR'
'B48';0;0;11/5/2016;6509,21;0,00;23,49;277,00;'B49';19,32;'CAR'
'B48';4;2;11/5/2016;6509,21;0,00;23,49;277,00;'B49';19,32;
'B48';4;2;11/5/2016;174,00;0,00;0,98;176,00;'B49';459,21;
'B34';27;1;17/5/2016;120000,00;100,00;45400,00;2,64;'4 tank de 40.000 bayaguana';0,00;
'B03';55;1;11/5/2016;115,00;0,00;2,25;51,00;'b02';201,33;
'B34';27;1;19/5/2016;80000,00;91,00;41314,00;1,93;'P5 bayaguana';0,00;
'B34';27;1;19/5/2016;68680,00;95,60;43402,40;1,58;'P6 bayaguana';0,00;
'B52';16;1;12/5/2016;36096,00;0,00;128,00;282,00;'B46';0,00;
'B57';0;0;12/5/2016;2288,70;0,00;22,00;104,00;'b49';20,63;'CAR'
'B46';0;0;;;0,00;;0,00;;0,00;'CAR'
'B44';0;0;12/5/2016;50,00;0,00;1,08;46,00;'b49 hembras';417,68;'CAR'
'B40';0;0;12/5/2016;30,00;0,00;1,20;25,00;'b49 hembras';378,33;'CAR'
'B52';0;0;12/5/2016;50,00;0,00;1,13;44,00;'b49 machos';399,52;'CAR'
'B48';4;1;12/5/2016;11,00;0,00;1,00;11,00;'b49';454,00;
'B03';55;1;12/5/2016;3,00;0,00;1,00;3,00;'padrotes b02';454,00;
'B03';55;1;12/5/2016;74,00;0,00;2,05;36,00;'b02';220,86;
'B03';0;0;12/5/2016;7,00;0,00;7,00;1,00;'b02';64,85;'CAR'
'B03';55;1;13/5/2016;166,00;0,00;1,93;86,00;'b02 + 500 alv';235,20;
'B52';0;0;13/5/2016;25,00;0,00;1,38;18,00;'b49 machos';326,88;'CAR'
'B38';0;0;13/5/2016;55,00;0,00;2,29;24,00;'b49 hembras';198,10;'CAR'
'B32';23;1;13/5/2016;23760,00;0,00;108,00;220,00;'B10';0,00;
'B32';0;0;13/5/2016;33,00;0,00;0,97;34,00;'b10';467,75;'CAR'
'B57';13;3;12/5/2016;2288,00;0,00;22,00;104,00;'B49';20,63;
'B02';50;1;2/6/2016;10000,00;0,00;1621,42;6,16;'maximo nicolas';0,28;
'B57';13;2;13/5/2016;56,00;0,00;2,43;23,00;'b49';186,46;
'B57';0;0;13/5/2016;56,00;0,00;2,43;23,00;'b49';186,46;'CAR'
'B05';29;1;30/5/2016;660,00;0,00;22,00;30,00;'B04';0,00;
'B05';29;1;31/5/2016;616,00;0,00;22,00;28,00;'B04';0,00;
'B45';17;1;6/6/2016;462,00;0,00;22,00;21,00;'B44';0,00;
'B35';33;1;3/6/2016;12692,00;0,00;76,00;167,00;'B46';0,00;
'B04';31;1;2/6/2016;65968,00;106,40;48305,60;1,36;'P1 93%';0,00;
'B04';31;1;3/6/2016;67650,00;102,50;46535,00;1,45;'P2 98%';0,00;
'B04';31;1;3/6/2016;65236,00;138,80;63015,20;1,03;'P4';0,00;
'B04';31;1;4/6/2016;53105,00;123,50;56069,00;0,94;'P6 98%';0,00;
'B04';31;1;4/6/2016;42218,00;111,10;50439,40;0,83;'P5';0,00;
'B44';20;1;9/6/2016;52479,00;107,10;48623,40;1,07;'p15 97%';0,00;
'B44';20;1;8/6/2016;49750,00;99,50;45173,00;1,10;'P11';0,00;
'B44';20;1;8/6/2016;13482,00;96,30;43720,20;0,30;'N2';0,00;
'B44';20;1;8/6/2016;53248,00;102,40;46489,60;1,14;'P10';0,00;
'B44';20;1;8/6/2016;54488,00;97,30;44174,20;1,23;'P9 99%';0,00;
'B44';20;1;8/6/2016;50000,00;100,00;45400,00;1,10;'P8  94%';0,00;
'B44';20;1;8/6/2016;54180,00;90,30;40996,20;1,32;'P7';0,00;
'B44';20;1;8/6/2016;22428,00;106,80;48487,20;0,46;'1/2 P8 -> P6';0,00;
'B04';31;1;4/6/2016;53067,00;108,30;49168,20;1,07;'p13';0,00;
'B44';20;1;11/6/2016;61376,00;109,60;49758,40;1,23;'p12';0,00;
'B44';20;1;11/6/2016;61152,00;109,20;49576,80;1,23;'p14 96%';0,00;
'B04';31;2;7/6/2016;950,00;0,00;25,00;38,00;'B08';0,00;
'B22';22;1;13/6/2016;1824,00;0,00;24,00;76,00;'b08 mucho muerto';0,00;
'B57';13;3;8/6/2016;1240,82;0,00;8,80;141,00;'B49';51,59;
'B57';0;0;8/6/2016;1240,82;0,00;8,80;141,00;'B48';51,59;'CAR'
'B08';35;1;17/6/2016;35706,00;0,00;66,00;541,00;'B10';0,00;
'B34';0;0;17/6/2016;40,00;0,00;0,66;60,00;'macho del B33';681,00;'CAR'
'AD1';0;0;17/6/2016;50,00;0,00;1,16;43,00;'B33 hembras';390,44;'CAR'
'B05';0;0;17/6/2016;40,00;0,00;1,25;32,00;'hembras del b33';363,20;'CAR'
