'date';'u5';'u6';'u8';'u10';'u12';'u15';'u16/20';'u21/25';'peladas'
14/10/2019;0,00;0,00;15,00;10,00;23,00;0,00;108,00;0,00;7,00
15/10/2019;0,00;0,00;20,00;15,00;57,00;0,00;232,00;0,00;12,00
21/10/2019;0,00;0,00;10,00;13,00;65,00;0,00;315,00;0,00;5,50
22/10/2019;0,00;0,00;25,00;22,00;100,00;0,00;315,00;0,00;4,00
23/10/2019;0,00;0,00;5,00;0,00;40,00;0,00;152,00;0,00;2,00
28/10/2019;0,00;3,00;20,00;20,00;80,00;0,00;198,00;0,00;6,00
29/10/2019;0,00;17,00;35,00;30,00;74,00;0,00;325,00;0,00;8,00
30/10/2019;0,00;23,00;33,00;0,00;60,00;0,00;355,00;3,00;6,00
5/11/2019;0,00;20,00;35,00;16,00;45,00;0,00;313,00;0,00;8,00
6/11/2019;0,00;10,00;21,00;0,00;105,00;0,00;455,00;0,00;8,00
11/11/2019;0,00;0,00;5,00;10,00;75,00;0,00;303,00;0,00;9,00
12/11/2019;0,00;0,00;25,00;20,00;65,00;0,00;245,00;0,00;8,00
13/11/2019;0,00;20,00;50,00;39,00;65,00;0,00;235,00;0,00;4,00
18/11/2019;0,00;0,00;30,00;40,00;90,00;0,00;205,00;0,00;8,00
19/11/2019;0,00;15,00;30,00;15,00;73,00;0,00;212,00;0,00;2,00
20/11/2019;0,00;20,00;57,00;0,00;113,00;0,00;260,00;0,00;1,00
25/11/2019;0,00;0,00;10,00;8,00;10,00;0,00;80,00;0,00;3,00
27/11/2019;0,00;5,00;35,00;35,00;130,00;0,00;352,00;0,00;6,50
26/11/2019;0,00;0,00;30,00;35,00;120,00;0,00;441,00;0,00;6,50
2/12/2019;0,00;0,00;60,00;35,00;140,00;0,00;290,00;0,00;6,00
4/12/2019;0,00;25,00;35,00;15,00;25,00;0,00;260,00;0,00;5,00
3/12/2019;0,00;15,00;35,00;40,00;125,00;0,00;295,00;0,00;6,00
9/12/2019;0,00;0,00;20,00;15,00;40,00;0,00;255,00;0,00;5,00
10/12/2019;0,00;20,00;50,00;35,00;70,00;0,00;375,00;0,00;7,00
11/12/2019;0,00;25,00;95,00;0,00;93,00;0,00;453,00;0,00;5,00
16/12/2019;0,00;15,00;65,00;35,00;45,00;0,00;245,00;0,00;6,00
17/12/2019;0,00;10,00;45,00;35,00;90,00;0,00;250,00;0,00;7,00
21/12/2019;0,00;10,00;50,00;40,00;100,00;0,00;523,00;20,00;13,00
23/12/2019;0,00;15,00;35,00;25,00;45,00;0,00;115,00;0,00;2,00
22/12/2019;0,00;0,00;45,00;50,00;115,00;0,00;440,00;0,00;8,00
18/12/2019;0,00;15,00;37,00;25,00;65,00;0,00;373,00;0,00;3,00
28/12/2019;0,00;12,00;35,00;25,00;60,00;0,00;360,00;0,00;5,00
29/12/2019;0,00;25,00;0,00;25,00;60,00;0,00;143,00;0,00;2,70
30/12/2019;0,00;0,00;25,00;20,00;75,00;0,00;310,00;0,00;5,00
7/1/2020;0,00;15,00;24,00;15,00;55,00;0,00;440,00;0,00;12,00
8/1/2020;0,00;30,00;20,00;0,00;45,00;0,00;257,00;0,00;8,00
13/1/2020;0,00;10,00;7,00;5,00;31,00;0,00;140,00;0,00;3,00
14/1/2020;0,00;60,00;50,00;35,00;80,00;0,00;474,00;0,00;12,00
15/1/2020;0,00;63,00;50,00;10,00;78,00;0,00;544,00;0,00;5,50
20/1/2020;0,00;55,00;75,00;35,00;57,00;0,00;190,00;0,00;11,00
21/1/2020;0,00;0,00;15,00;40,00;215,00;0,00;275,00;0,00;4,00
22/1/2020;0,00;0,00;0,00;5,00;65,00;0,00;182,00;0,00;2,00
27/1/2020;0,00;60,00;35,00;20,00;25,00;0,00;118,00;0,00;2,00
28/1/2020;0,00;40,00;45,00;40,00;145,00;0,00;0,00;0,00;5,00
29/1/2020;0,00;5,00;10,00;10,00;15,00;0,00;105,00;0,00;1,00
3/2/2020;0,00;75,00;70,00;55,00;155,00;0,00;310,00;0,00;7,00
4/2/2020;0,00;4,00;5,00;15,00;62,00;0,00;215,00;220,00;4,00
5/2/2020;0,00;10,00;60,00;55,00;63,00;0,00;0,00;0,00;1,00
10/2/2020;0,00;13,00;10,00;5,00;11,00;0,00;75,00;0,00;1,00
11/2/2020;0,00;30,00;35,00;25,00;80,00;0,00;320,00;0,00;9,00
12/2/2020;0,00;55,00;35,00;33,00;93,00;0,00;308,00;0,00;8,00
17/2/2020;0,00;60,00;63,00;36,00;60,00;0,00;307,25;0,00;9,00
19/2/2020;0,00;18,00;40,00;42,00;98,00;0,00;388,00;0,00;6,00
25/2/2020;0,00;5,00;55,00;10,00;140,00;0,00;0,00;0,00;5,00
24/2/2020;0,00;15,00;55,00;49,00;135,00;0,00;437,00;0,00;7,00
26/2/2020;0,00;20,00;15,00;12,00;18,00;0,00;55,00;0,00;2,00
2/3/2020;0,00;10,00;30,00;33,00;85,00;0,00;275,00;0,00;13,00
3/3/2020;0,00;50,00;80,00;82,00;150,00;0,00;280,00;0,00;13,00
4/3/2020;0,00;30,00;85,00;65,00;135,00;0,00;165,00;0,00;8,00
9/3/2020;0,00;30,00;18,00;15,00;18,00;0,00;130,50;0,00;7,00
10/3/2020;0,00;16,00;40,00;25,00;100,00;0,00;206,00;0,00;6,00
11/3/2020;0,00;105,00;87,00;45,00;46,00;0,00;444,00;0,00;9,00
16/3/2020;0,00;50,00;65,00;55,00;105,00;0,00;340,00;0,00;10,00
17/3/2020;0,00;20,00;40,00;35,00;65,00;0,00;234,00;0,00;4,00
24/3/2020;0,00;10,00;10,00;5,00;8,00;0,00;35,00;0,00;0,00
31/3/2020;0,00;15,00;25,00;15,00;20,00;0,00;158,00;0,00;3,50
1/4/2020;0,00;10,00;13,75;5,00;15,00;0,00;0,00;0,00;1,40
3/4/2020;0,00;5,00;10,00;10,00;15,00;0,00;70,00;0,00;1,00
6/4/2020;0,00;27,00;35,00;29,00;40,00;0,00;150,00;0,00;9,00
8/4/2020;0,00;29,00;20,00;10,00;15,00;0,00;89,00;0,00;2,40
7/4/2020;0,00;78,00;50,00;26,00;40,00;0,00;0,00;0,00;4,85
14/4/2020;0,00;100,00;135,00;110,00;140,00;0,00;153,50;0,00;12,00
15/4/2020;0,00;74,00;35,00;8,00;10,00;0,00;52,00;0,00;5,50
16/4/2020;0,00;85,00;80,00;75,00;85,00;0,00;99,00;0,00;0,00
20/4/2020;0,00;50,00;70,00;40,00;40,00;0,00;75,00;0,00;6,00
21/4/2020;0,00;125,00;125,00;71,50;100,00;0,00;101,50;0,00;48,00
22/4/2020;0,00;82,00;100,00;70,00;105,00;0,00;95,00;0,00;10,00
23/4/2020;0,00;110,00;80,00;45,00;45,00;0,00;87,00;0,00;17,00
27/4/2020;0,00;48,00;25,00;38,00;100,00;0,00;103,00;0,00;6,00
28/4/2020;0,00;111,00;55,00;22,00;65,00;0,00;85,00;0,00;14,00
29/4/2020;0,00;65,00;35,00;312,00;30,00;0,00;375,00;0,00;22,00
30/4/2020;0,00;35,00;35,00;23,00;25,00;0,00;71,00;0,00;3,00
5/5/2020;0,00;110,00;15,00;415,00;15,00;0,00;539,00;0,00;16,00
6/5/2020;0,00;35,00;22,00;15,00;23,00;0,00;90,00;0,00;3,00
7/5/2020;0,00;5,00;5,00;10,00;20,00;0,00;109,00;0,00;0,00
11/5/2020;0,00;75,00;55,00;35,00;100,00;0,00;75,00;0,00;12,00
12/5/2020;0,00;165,00;60,00;115,00;95,00;0,00;682,00;0,00;15,00
13/5/2020;0,00;35,00;0,00;380,00;0,00;0,00;37,50;0,00;10,00
14/5/2020;0,00;15,00;0,00;45,00;0,00;0,00;65,00;0,00;0,00
18/5/2020;0,00;75,00;65,00;55,00;110,00;0,00;95,00;0,00;7,00
19/5/2020;0,00;45,00;30,00;130,00;45,00;0,00;384,00;0,00;6,00
20/5/2020;0,00;15,00;0,00;270,00;0,00;0,00;97,00;0,00;7,00
21/5/2020;0,00;35,00;15,00;15,00;30,00;0,00;119,00;9,00;35,00
25/5/2020;0,00;20,00;24,00;25,00;75,00;0,00;517,00;0,00;9,00
26/5/2020;0,00;15,00;20,00;15,00;60,00;0,00;419,50;0,00;9,00
27/5/2020;0,00;15,00;10,00;13,00;24,00;0,00;94,00;0,00;0,00
1/6/2020;0,00;5,00;0,00;5,00;5,00;0,00;118,00;0,00;2,00
2/6/2020;0,00;15,00;5,00;7,00;13,00;0,00;369,00;0,00;8,00
8/6/2020;0,00;20,00;15,00;10,00;43,00;0,00;241,00;0,00;7,50
9/6/2020;0,00;20,00;10,00;5,00;42,00;0,00;3,00;0,00;5,00
15/6/2020;0,00;5,00;45,00;55,00;135,00;0,00;180,00;0,00;9,00
10/6/2020;0,00;20,00;65,00;85,00;138,00;0,00;110,00;0,00;11,00
17/6/2020;0,00;10,00;53,00;30,00;30,00;0,00;85,00;0,00;3,00
22/6/2020;0,00;0,00;30,00;65,00;104,00;0,00;117,00;0,00;8,00
24/6/2020;0,00;5,00;25,00;215,00;35,00;0,00;202,00;0,00;10,70
26/6/2020;0,00;10,00;35,00;40,00;65,00;0,00;110,00;0,00;7,00
29/6/2020;0,00;2,00;18,00;38,00;62,00;0,00;84,50;0,00;5,00
30/6/2020;0,00;0,00;2,00;12,00;26,75;0,00;45,00;0,00;2,00
1/7/2020;0,00;25,00;30,00;20,00;30,00;0,00;184,00;0,00;8,00
3/7/2020;0,00;5,00;30,00;29,00;40,00;4,00;105,00;0,00;4,00
2/7/2020;0,00;15,00;40,00;15,00;12,00;50,00;88,00;0,00;7,00
6/7/2020;0,00;4,00;5,00;5,00;5,00;0,00;75,80;0,00;4,00
7/7/2020;0,00;10,00;25,00;30,00;119,50;0,00;151,00;0,00;9,00
8/7/2020;0,00;15,00;65,00;40,00;65,00;200,00;298,00;0,00;19,00
13/7/2020;0,00;0,00;4,50;34,00;49,00;0,00;72,00;0,00;4,00
14/7/2020;0,00;13,00;63,00;55,00;63,00;0,00;35,00;0,00;5,00
15/7/2020;0,00;7,00;42,00;90,00;103,00;0,00;182,00;0,00;11,00
16/7/2020;0,00;0,00;15,00;24,00;25,00;0,00;80,00;0,00;4,00
20/7/2020;0,00;10,00;42,00;40,00;58,00;0,00;187,50;0,00;10,00
21/7/2020;0,00;0,00;16,00;20,00;42,00;0,00;136,00;0,00;5,00
23/7/2020;0,00;20,00;107,00;76,50;76,50;0,00;102,50;0,00;9,00
22/7/2020;0,00;0,00;19,00;12,00;20,00;0,00;138,00;0,00;5,00
27/7/2020;0,00;20,00;90,00;80,00;110,00;0,00;286,00;0,00;19,00
28/7/2020;0,00;15,00;40,00;27,00;60,00;0,00;167,50;0,00;11,00
29/7/2020;0,00;35,00;81,00;5,00;200,00;0,00;194,00;0,00;21,00
4/8/2020;0,00;26,50;38,50;15,00;13,50;0,00;94,00;0,00;4,00
3/8/2020;0,00;0,00;13,00;30,00;83,00;0,00;206,00;0,00;6,00
5/8/2020;0,00;20,00;70,00;101,20;110,00;0,00;270,00;0,00;11,50
6/8/2020;0,00;15,00;30,00;10,00;10,00;0,00;137,00;0,00;8,00
10/8/2020;0,00;70,00;88,00;80,00;143,00;0,00;277,50;0,00;15,00
11/8/2020;0,00;25,00;0,00;77,00;4,00;0,00;200,00;0,00;4,00
12/8/2020;0,00;45,00;43,00;224,00;55,00;0,00;337,00;0,00;16,00
13/8/2020;0,00;5,00;4,00;2,50;10,00;0,00;147,00;0,00;4,00
17/8/2020;0,00;10,00;30,00;65,00;85,00;0,00;336,00;0,00;20,00
18/8/2020;0,00;0,00;15,00;15,00;34,00;0,00;122,00;0,00;7,00
20/8/2020;0,00;25,00;75,00;95,00;5,00;0,00;386,00;0,00;18,50
24/8/2020;0,00;20,00;55,00;80,00;80,00;0,00;410,00;0,00;14,00
22/8/2020;0,00;0,00;0,00;0,00;0,00;0,00;175,00;0,00;0,00
25/8/2020;0,00;7,50;30,00;64,00;88,00;0,00;223,00;0,00;10,50
27/8/2020;0,00;0,00;5,00;18,00;54,00;0,00;261,50;0,00;11,00
31/8/2020;0,00;53,50;68,00;56,00;20,00;0,00;149,00;0,00;13,00
1/9/2020;0,00;29,50;19,00;10,00;10,00;0,00;255,00;0,00;5,75
2/9/2020;0,00;30,00;45,00;35,00;25,00;0,00;0,00;0,00;2,00
3/9/2020;0,00;10,00;0,00;0,00;50,00;0,00;420,00;0,00;4,00
5/9/2020;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00
7/9/2020;0,00;30,00;70,00;75,00;180,00;0,00;360,00;0,00;19,00
8/9/2020;0,00;5,00;10,00;15,00;25,00;0,00;110,00;0,00;7,00
10/9/2020;0,00;0,00;14,50;5,00;15,00;0,00;113,00;0,00;6,00
9/9/2020;0,00;0,00;0,00;0,00;5,00;0,00;20,00;0,00;0,00
14/9/2020;0,00;4,00;5,00;20,00;153,50;0,00;207,00;0,00;8,00
15/9/2020;0,00;50,00;55,00;33,00;37,50;0,00;258,00;0,00;21,00
16/9/2020;0,00;5,00;25,00;55,00;55,00;0,00;125,00;0,00;3,00
17/9/2020;0,00;0,00;55,00;82,50;90,00;0,00;235,50;0,00;7,00
21/9/2020;0,00;68,50;75,00;63,00;95,00;60,00;337,00;0,00;14,00
22/9/2020;0,00;21,50;20,00;8,00;40,00;0,00;190,00;0,00;5,00
23/9/2020;0,00;8,50;11,00;5,00;20,00;0,00;206,00;0,00;7,00
24/9/2020;0,00;40,00;60,00;40,00;73,00;0,00;421,00;0,00;8,00
28/9/2020;0,00;19,00;60,00;70,00;120,00;0,00;246,00;0,00;17,00
29/9/2020;0,00;3,50;5,00;10,00;13,00;0,00;121,00;0,00;5,00
30/9/2020;0,00;9,00;28,50;30,00;32,00;0,00;124,50;0,00;6,00
5/10/2020;0,00;30,00;159,50;100,00;60,00;0,00;397,50;0,00;13,85
6/10/2020;0,00;2,50;4,50;20,00;40,00;70,00;141,50;0,00;8,50
7/10/2020;0,00;0,00;30,00;30,00;23,00;0,00;159,00;0,00;7,00
12/10/2020;0,00;20,00;65,00;70,00;83,00;0,00;334,00;0,00;11,00
13/10/2020;0,00;23,50;40,00;36,00;28,00;50,00;210,00;0,00;13,00
15/10/2020;0,00;50,00;40,00;15,00;19,00;0,00;121,50;0,00;3,00
14/10/2020;0,00;10,00;10,00;140,00;0,00;0,00;202,50;0,00;14,75
19/10/2020;0,00;10,00;40,00;40,00;45,00;60,00;165,00;0,00;8,00
20/10/2020;0,00;5,00;19,00;15,00;21,00;0,00;177,00;0,00;8,00
21/10/2020;0,00;25,00;85,00;5,00;200,00;0,00;250,00;0,00;19,00
22/10/2020;0,00;20,50;85,00;115,00;68,00;0,00;375,00;0,00;14,00
28/10/2020;0,00;20,00;58,50;65,00;40,00;0,00;365,00;0,00;8,00
27/10/2020;0,00;75,00;90,00;40,00;35,00;60,00;314,00;0,00;16,00
26/10/2020;0,00;50,00;42,85;25,00;30,00;0,00;202,00;0,00;12,00
29/10/2020;0,00;0,00;4,50;5,00;40,00;0,00;137,00;0,00;3,00
3/11/2020;0,00;13,50;30,00;35,00;37,00;0,00;126,00;0,00;12,00
2/11/2020;0,00;40,00;35,00;22,00;10,00;60,00;135,00;0,00;8,00
4/11/2020;0,00;29,00;48,00;39,00;4,00;0,00;310,00;0,00;10,00
5/11/2020;0,00;25,00;30,00;24,00;0,00;0,00;260,00;0,00;7,75
9/11/2020;0,00;2,00;15,00;15,00;30,00;5,00;247,00;0,00;17,00
10/11/2020;0,00;25,00;30,00;30,00;45,00;0,00;247,50;0,00;15,00
11/11/2020;0,00;12,00;55,00;10,50;110,00;0,00;230,00;0,00;10,25
12/11/2020;0,00;0,00;6,00;70,00;90,00;0,00;222,00;0,00;8,00
13/11/2020;0,00;20,00;15,00;0,00;12,00;0,00;111,50;0,00;1,50
16/11/2020;0,00;44,00;35,00;19,80;9,00;0,00;115,00;0,00;10,00
17/11/2020;0,00;0,00;262,00;0,00;135,00;0,00;456,50;0,00;26,25
18/11/2020;0,00;0,00;88,75;0,00;36,50;0,00;235,00;0,00;12,00
19/11/2020;0,00;20,00;16,50;5,00;17,00;0,00;123,00;0,00;5,00
20/11/2020;0,00;0,00;13,00;0,00;0,00;0,00;135,00;0,00;0,00
23/11/2020;0,00;62,50;45,00;20,00;20,00;0,00;219,50;0,00;9,00
24/11/2020;0,00;15,00;24,00;15,00;35,00;0,00;215,00;0,00;7,50
25/11/2020;0,00;69,00;270,00;15,00;15,00;0,00;565,00;0,00;16,00
26/11/2020;0,00;35,00;30,00;25,00;18,00;0,00;114,00;0,00;4,00
30/11/2020;0,00;19,00;14,50;10,00;29,00;0,00;84,50;0,00;6,00
1/12/2020;0,00;35,00;25,00;15,00;23,50;0,00;130,00;0,00;7,75
2/12/2020;0,00;25,00;50,00;50,00;50,00;0,00;278,50;0,00;8,00
3/12/2020;0,00;13,00;25,00;63,50;85,00;0,00;345,00;0,00;8,85
7/12/2020;0,00;15,00;30,00;30,00;60,00;0,00;271,00;0,00;8,00
8/12/2020;0,00;15,00;35,00;27,00;35,00;0,00;247,00;0,00;9,00
9/12/2020;0,00;5,00;10,00;10,00;15,00;0,00;173,00;0,00;3,00
10/12/2020;0,00;87,00;38,00;28,00;28,00;0,00;116,00;0,00;6,00
14/12/2020;0,00;35,00;27,00;23,50;35,00;0,00;130,00;0,00;7,00
15/12/2020;0,00;86,00;61,00;43,00;64,00;0,00;337,00;0,00;17,00
16/12/2020;0,00;58,00;105,00;120,00;115,00;0,00;427,50;0,00;16,00
17/12/2020;0,00;12,00;10,00;15,00;30,00;0,00;120,00;0,00;7,00
20/12/2020;0,00;124,50;60,00;30,00;67,00;0,00;297,50;0,00;18,00
21/12/2020;0,00;85,00;107,50;100,00;134,00;0,00;455,00;0,00;20,55
22/12/2020;0,00;24,50;25,00;30,00;20,00;0,00;254,00;0,00;4,10
28/12/2020;0,00;40,00;45,00;48,00;103,00;0,00;523,00;0,00;11,50
27/12/2020;0,00;62,70;35,00;25,00;50,00;0,00;250,00;1,95;14,00
29/12/2020;0,00;80,00;39,00;25,00;162,50;0,00;315,00;0,00;13,00
6/1/2021;0,00;70,00;80,00;60,00;60,00;0,00;519,00;0,00;11,00
7/1/2021;0,00;15,00;25,00;53,00;123,00;0,00;274,00;0,00;9,35
11/1/2021;0,00;52,00;75,00;80,00;135,00;0,00;399,00;0,00;11,75
12/1/2021;0,00;15,00;32,50;70,00;110,00;0,00;395,00;0,00;9,50
18/1/2021;0,00;40,00;38,00;35,00;45,00;0,00;425,00;0,00;12,00
19/1/2021;0,00;30,00;33,00;35,00;102,00;0,00;408,00;0,00;12,00
20/1/2021;0,00;15,00;36,00;30,00;87,00;0,00;188,00;0,00;4,50
26/1/2021;0,00;60,00;40,00;67,00;79,00;0,00;453,00;0,00;12,00
27/1/2021;0,00;34,00;20,00;12,00;31,00;0,00;265,00;0,00;11,00
28/1/2021;0,00;0,00;0,00;160,00;0,00;0,00;405,00;0,00;7,00
1/2/2021;0,00;52,00;75,00;60,00;120,00;0,00;737,00;0,00;18,00
2/2/2021;0,00;62,00;40,00;77,00;5,00;0,00;245,00;0,00;14,00
3/2/2021;0,00;58,00;45,00;55,00;80,00;0,00;370,00;2,00;10,00
4/2/2021;0,00;25,00;15,00;7,00;14,00;0,00;148,00;14,50;4,00
5/2/2021;0,00;50,00;23,00;18,00;21,00;0,00;55,00;0,00;4,00
8/2/2021;0,00;35,00;30,00;45,00;79,50;0,00;344,00;0,00;19,50
9/2/2021;0,00;37,75;25,00;25,00;68,50;0,00;179,00;0,00;11,00
10/2/2021;0,00;76,00;35,00;15,00;35,00;0,00;271,00;2,75;14,00
11/2/2021;0,00;16,00;20,00;22,00;35,00;0,00;200,75;0,00;5,50
15/2/2021;0,00;7,00;10,00;15,00;120,00;0,00;295,00;0,00;12,00
16/2/2021;0,00;2,00;0,00;10,00;75,00;0,00;205,00;0,00;10,00
18/2/2021;0,00;0,00;15,00;15,00;45,00;0,00;87,50;0,00;4,00
22/2/2021;0,00;7,50;10,50;45,00;135,00;0,00;301,50;0,00;10,00
23/2/2021;0,00;72,00;65,00;45,00;60,00;0,00;484,00;0,00;16,00
24/2/2021;0,00;15,00;12,50;5,00;15,00;0,00;70,00;0,00;2,00
25/2/2021;0,00;5,00;23,00;45,00;110,00;0,00;228,00;0,00;9,00
1/3/2021;0,00;10,00;20,00;15,00;20,00;0,00;188,50;0,00;6,00
2/3/2021;0,00;15,00;35,00;45,00;110,00;0,00;205,00;0,00;10,00
4/3/2021;0,00;20,00;35,00;50,00;65,00;0,00;100,50;0,00;6,00
3/3/2021;0,00;30,00;5,00;22,00;65,00;0,00;87,00;0,00;4,00
8/3/2021;0,00;38,50;18,50;65,00;140,75;0,00;226,00;0,00;13,00
9/3/2021;0,00;16,50;5,00;30,00;143,25;0,00;192,00;0,00;10,00
10/3/2021;0,00;40,00;20,00;20,00;40,00;0,00;168,00;0,00;8,00
11/3/2021;0,00;26,00;15,00;35,00;40,00;0,00;100,00;0,00;6,00
15/3/2021;0,00;0,00;10,00;31,00;95,00;0,00;189,00;0,00;12,25
18/3/2021;0,00;5,00;2,00;10,00;14,00;0,00;65,00;0,00;5,50
16/3/2021;0,00;30,00;35,00;53,00;115,00;0,00;350,00;0,00;14,00
17/3/2021;0,00;44,00;28,00;29,00;35,00;0,00;250,00;7,00;9,00
22/3/2021;0,00;10,00;40,00;40,00;85,00;0,00;334,00;0,00;15,50
23/3/2021;0,00;13,00;35,00;35,00;60,00;0,00;256,00;4,00;13,20
25/3/2021;0,00;21,00;55,00;40,00;60,00;0,00;215,00;0,00;16,00
24/3/2021;0,00;20,00;25,00;20,00;35,00;0,00;200,00;0,00;6,00
28/3/2021;0,00;10,00;30,00;41,50;63,00;0,00;228,00;0,00;10,50
29/3/2021;0,00;43,50;20,00;50,00;130,00;0,00;404,50;2,00;20,00
30/3/2021;0,00;1,00;15,00;71,00;140,00;0,00;265,50;0,00;22,00
31/3/2021;0,00;3,00;15,00;23,00;46,00;0,00;123,00;0,00;6,00
5/4/2021;0,00;5,00;18,50;25,00;30,00;0,00;232,00;0,00;7,00
6/4/2021;0,00;18,05;21,50;20,00;35,00;0,00;110,00;0,00;9,50
12/4/2021;0,00;5,00;20,00;25,00;55,00;0,00;140,00;0,00;8,00
13/4/2021;0,00;0,00;0,00;0,00;3,50;0,00;160,00;0,00;6,00
14/4/2021;0,00;10,00;25,00;35,00;87,00;0,00;185,00;3,00;10,00
8/4/2021;0,00;20,00;29,00;15,00;22,50;0,00;163,50;0,00;12,00
7/4/2021;0,00;111,50;0,00;107,00;0,00;0,00;263,00;0,00;23,00
15/4/2021;0,00;23,00;30,00;45,00;72,00;0,00;195,00;0,00;10,00
16/4/2021;0,00;22,00;20,00;13,50;18,00;0,00;150,00;0,00;5,70
21/4/2021;0,00;0,00;0,00;3,30;9,30;0,00;54,00;15,00;1,50
3/5/2021;0,00;15,00;43,50;40,00;54,00;0,00;282,50;8,00;16,00
4/5/2021;0,00;5,00;19,00;25,00;106,00;0,00;343,50;9,00;13,80
5/5/2021;0,00;0,00;110,00;0,00;128,00;0,00;397,50;3,00;22,00
6/5/2021;0,00;10,00;25,00;25,00;45,00;0,00;131,00;0,00;8,40
10/5/2021;0,00;8,00;18,00;33,00;53,00;0,00;198,75;0,00;9,00
11/5/2021;0,00;19,00;40,00;53,00;120,00;0,00;258,50;0,00;15,50
12/5/2021;0,00;0,00;10,00;0,00;148,00;0,00;263,00;0,00;16,00
13/5/2021;0,00;10,00;28,00;25,00;30,00;0,00;140,00;0,00;10,00
17/5/2021;0,00;5,00;40,00;65,00;90,00;0,00;105,00;0,00;10,00
18/5/2021;0,00;62,50;30,00;55,00;170,00;0,00;302,00;0,00;18,00
19/5/2021;0,00;0,00;115,00;0,00;208,00;0,00;237,50;0,00;23,00
20/5/2021;0,00;10,00;18,50;10,00;12,00;0,00;120,00;0,00;4,00
24/5/2021;0,00;34,00;15,00;20,00;75,00;0,00;216,50;0,00;13,50
25/5/2021;0,00;38,00;17,00;54,00;155,00;0,00;354,00;0,00;20,50
26/5/2021;0,00;160,00;110,00;60,00;90,00;0,00;371,00;0,00;23,00
27/5/2021;0,00;15,00;35,00;20,00;30,00;0,00;105,00;0,00;7,00
1/6/2021;0,00;49,00;48,50;30,00;30,00;0,00;376,25;0,00;24,00
31/5/2021;0,00;25,00;40,00;30,00;47,50;0,00;233,75;0,00;10,00
2/6/2021;0,00;15,00;20,00;30,00;150,00;0,00;427,95;0,00;15,50
3/6/2021;0,00;0,00;10,00;5,00;15,00;0,00;36,70;3,00;0,00
7/6/2021;0,00;0,00;23,00;62,00;125,00;0,00;190,00;0,00;10,00
8/6/2021;0,00;0,00;12,00;40,00;128,00;0,00;158,00;0,00;12,00
